"ANO_ELEICAO","DESCRICAO_UE","SIGLA_PARTIDO","NOME_PARTIDO","CODIGO_SEXO","DESC_SIT_TOT_TURNO","QTDE_VOTOS"
"2008","MANOEL URBANO","DEM","DEMOCRATAS","2","NÃO ELEITO","973"
"2008","CARDOSO","DEM","DEMOCRATAS","2","ELEITO","4139"
"2008","VÁRZEA DA PALMA","DEM","DEMOCRATAS","2","ELEITO","10444"
"2008","APIAÍ","DEM","DEMOCRATAS","2","ELEITO","6820"
"2008","SEBASTIANÓPOLIS DO SUL","DEM","DEMOCRATAS","2","ELEITO","1408"
"2008","PEDRA PRETA","DEM","DEMOCRATAS","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","3988"
"2008","SÃO BONIFÁCIO","DEM","DEMOCRATAS","2","ELEITO","1210"
"2008","CRIXÁS","DEM","DEMOCRATAS","2","NÃO ELEITO","141"
"2008","LOURDES","DEM","DEMOCRATAS","2","ELEITO","936"
"2008","PEDRO CANÁRIO","DEM","DEMOCRATAS","4","NÃO ELEITO","2708"
"2008","BONFIM","DEM","DEMOCRATAS","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","2837"
"2008","ALTO GARÇAS","DEM","DEMOCRATAS","2","ELEITO","2727"
"2008","LONTRA","DEM","DEMOCRATAS","2","ELEITO","2800"
"2008","NATÉRCIA","DEM","DEMOCRATAS","2","ELEITO","1491"
"2008","APIACÁS","DEM","DEMOCRATAS","2","ELEITO","2734"
"2008","NOVA MARINGÁ","DEM","DEMOCRATAS","2","NÃO ELEITO","299"
"2008","ANGELÂNDIA","DEM","DEMOCRATAS","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","1550"
"2008","TOMBOS","DEM","DEMOCRATAS","2","NÃO ELEITO","2488"
"2008","ARIPUANÃ","DEM","DEMOCRATAS","2","ELEITO","5093"
"2008","SERRA NEGRA","DEM","DEMOCRATAS","2","ELEITO","8164"
"2008","ARARAS","DEM","DEMOCRATAS","2","ELEITO","38770"
"2008","MATHIAS LOBATO","DEM","DEMOCRATAS","2","ELEITO","1108"
"2008","GUARANÉSIA","DEM","DEMOCRATAS","2","ELEITO","5937"
"2008","VERA CRUZ DO OESTE","DEM","DEMOCRATAS","4","NÃO ELEITO","2488"
"2008","CAMPO NOVO DO PARECIS","DEM","DEMOCRATAS","2","NÃO ELEITO","2845"
"2008","ANANÁS","DEM","DEMOCRATAS","4","ELEITO","2749"
"2008","ELISEU MARTINS","DEM","DEMOCRATAS","2","NÃO ELEITO","1531"
"2008","PIRAPOZINHO","DEM","DEMOCRATAS","2","NÃO ELEITO","7345"
"2008","IÚNA","DEM","DEMOCRATAS","2","ELEITO","6658"
"2008","SÃO JOSÉ DA BOA VISTA","DEM","DEMOCRATAS","4","NÃO ELEITO","75"
"2008","VESPASIANO","DEM","DEMOCRATAS","4","NÃO ELEITO","14873"
"2008","SÃO PEDRO DO SUAÇUÍ","DEM","DEMOCRATAS","2","NÃO ELEITO","1480"
"2008","COCALINHO","DEM","DEMOCRATAS","2","NÃO ELEITO","985"
"2008","SÃO MIGUEL DO ANTA","DEM","DEMOCRATAS","2","ELEITO","2828"
"2008","CENTRAL","DEM","DEMOCRATAS","2","#NULO#","46"
"2008","MARACANAÚ","DEM","DEMOCRATAS","2","NÃO ELEITO","672"
"2008","COLNIZA","DEM","DEMOCRATAS","4","ELEITO","6817"
"2008","CONFRESA","DEM","DEMOCRATAS","2","NÃO ELEITO","1731"
"2008","XAMBIOÁ","DEM","DEMOCRATAS","2","NÃO ELEITO","798"
"2008","SANTO ANTÔNIO DO AVENTUREIRO","DEM","DEMOCRATAS","2","NÃO ELEITO","1035"
"2008","ARAÇARIGUAMA","DEM","DEMOCRATAS","2","NÃO ELEITO","4711"
"2008","GRUPIARA","DEM","DEMOCRATAS","2","NÃO ELEITO","333"
"2008","ALAGOA GRANDE","DEM","DEMOCRATAS","2","NÃO ELEITO","450"
"2008","IBIRAÇU","DEM","DEMOCRATAS","4","ELEITO","4151"
"2008","CAPIM GROSSO","DEM","DEMOCRATAS","2","ELEITO","7553"
"2008","CANSANÇÃO","DEM","DEMOCRATAS","2","SUBSTITUÍDO","9305"
"2008","DOM AQUINO","DEM","DEMOCRATAS","2","NÃO ELEITO","1552"
"2008","NOVA CANAÃ DO NORTE","DEM","DEMOCRATAS","2","ELEITO","3707"
"2008","ROCHEDO","DEM","DEMOCRATAS","4","NÃO ELEITO","933"
"2008","NOVA ALVORADA","DEM","DEMOCRATAS","2","NÃO ELEITO","975"
"2008","GUIRATINGA","DEM","DEMOCRATAS","2","ELEITO","4887"
"2008","SANTANA DO DESERTO","DEM","DEMOCRATAS","2","ELEITO","1412"
"2008","SÃO JOÃO DA CANABRAVA","DEM","DEMOCRATAS","2","NÃO ELEITO","1650"
"2008","VOLTA GRANDE","DEM","DEMOCRATAS","2","NÃO ELEITO","1204"
"2008","SANTA RITA DE CALDAS","DEM","DEMOCRATAS","2","ELEITO","4024"
"2008","FERREIRA GOMES","DEM","DEMOCRATAS","4","NÃO ELEITO","645"
"2008","SÃO MARTINHO","DEM","DEMOCRATAS","4","ELEITO","1441"
"2008","NOVA BANDEIRANTES","DEM","DEMOCRATAS","4","NÃO ELEITO","2514"
"2008","DIVINO DE SÃO LOURENÇO","DEM","DEMOCRATAS","2","NÃO ELEITO","1516"
"2008","MATUPÁ","DEM","DEMOCRATAS","2","ELEITO","4009"
"2008","ATÍLIO VIVÁCQUA","DEM","DEMOCRATAS","2","ELEITO","3747"
"2008","NOBRES","DEM","DEMOCRATAS","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","3284"
"2008","MOEDA","DEM","DEMOCRATAS","2","ELEITO","2063"
"2008","ASSIS","DEM","DEMOCRATAS","2","ELEITO","40348"
"2008","BARRA DE SÃO FRANCISCO","DEM","DEMOCRATAS","2","NÃO ELEITO","1018"
"2008","NOVA LACERDA","DEM","DEMOCRATAS","2","ELEITO","1214"
"2008","NOVA MONTE VERDE","DEM","DEMOCRATAS","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","1380"
"2008","SÃO JOÃO DA BALIZA","DEM","DEMOCRATAS","2","NÃO ELEITO","392"
"2008","AVANHANDAVA","DEM","DEMOCRATAS","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","1512"
"2008","RIO DO ANTÔNIO","DEM","DEMOCRATAS","2","ELEITO","4758"
"2008","CACHOEIRO DE ITAPEMIRIM","DEM","DEMOCRATAS","2","NÃO ELEITO","42299"
"2008","AREIA","DEM","DEMOCRATAS","2","ELEITO","6602"
"2008","ARÊS","DEM","DEMOCRATAS","2","NÃO ELEITO","3904"
"2008","BREJETUBA","DEM","DEMOCRATAS","2","ELEITO","3593"
"2008","PRINCESA","DEM","DEMOCRATAS","2","ELEITO","1024"
"2008","VARGEM GRANDE DO RIO PARDO","DEM","DEMOCRATAS","2","ELEITO","1646"
"2008","TOCANTINS","DEM","DEMOCRATAS","2","ELEITO","7408"
"2008","ARAQUARI","DEM","DEMOCRATAS","2","NÃO ELEITO","4797"
"2008","SÃO JOSÉ DAS PALMEIRAS","DEM","DEMOCRATAS","2","ELEITO","1667"
"2008","PLANALTO DA SERRA","DEM","DEMOCRATAS","2","ELEITO","1081"
"2008","JOSÉ BONIFÁCIO","DEM","DEMOCRATAS","2","ELEITO","9880"
"2008","ANITA GARIBALDI","DEM","DEMOCRATAS","2","ELEITO","2609"
"2008","TIROS","DEM","DEMOCRATAS","2","ELEITO","2219"
"2008","ITOBI","DEM","DEMOCRATAS","2","NÃO ELEITO","1499"
"2008","MONTE AZUL","DEM","DEMOCRATAS","2","ELEITO","7707"
"2008","PRIMAVERA DO LESTE","DEM","DEMOCRATAS","2","NÃO ELEITO","10176"
"2008","RIACHÃO DO POÇO","DEM","DEMOCRATAS","4","ELEITO","2110"
"2008","WENCESLAU BRAZ","DEM","DEMOCRATAS","2","NÃO ELEITO","500"
"2008","TEÓFILO OTONI","DEM","DEMOCRATAS","2","NÃO ELEITO","3252"
"2008","CARNAÚBA DOS DANTAS","DEM","DEMOCRATAS","2","NÃO ELEITO","137"
"2008","OCAUÇU","DEM","DEMOCRATAS","2","NÃO ELEITO","1317"
"2008","NOVO GAMA","DEM","DEMOCRATAS","2","NÃO ELEITO","5015"
"2008","NINHEIRA","DEM","DEMOCRATAS","2","ELEITO","2937"
"2008","JARAGUÁ DO SUL","DEM","DEMOCRATAS","4","ELEITO","31015"
"2008","MONTES CLAROS","DEM","DEMOCRATAS","2","NÃO ELEITO","35279"
"2008","OLHOS D'ÁGUA","DEM","DEMOCRATAS","2","NÃO ELEITO","39"
"2008","SANTO ANTÔNIO DO LEVERGER","DEM","DEMOCRATAS","2","ELEITO","5776"
"2008","ROCHEDO DE MINAS","DEM","DEMOCRATAS","2","NÃO ELEITO","208"
"2008","NOVA LIMA","DEM","DEMOCRATAS","2","NÃO ELEITO","13875"
"2008","RITÁPOLIS","DEM","DEMOCRATAS","2","ELEITO","1797"
"2008","DOURADOS","DEM","DEMOCRATAS","2","NÃO ELEITO","39614"
"2008","TANGARÁ DA SERRA","DEM","DEMOCRATAS","2","SUBSTITUÍDO","14648"
"2008","TALISMÃ","DEM","DEMOCRATAS","2","NÃO ELEITO","602"
"2008","UBERLÂNDIA","DEM","DEMOCRATAS","2","NÃO ELEITO","16993"
"2008","TESOURO","DEM","DEMOCRATAS","2","NÃO ELEITO","676"
"2008","CAIUÁ","DEM","DEMOCRATAS","2","NÃO ELEITO","1006"
"2008","VILA RICA","DEM","DEMOCRATAS","2","NÃO ELEITO","3428"
"2008","ESPÍRITO SANTO DO DOURADO","DEM","DEMOCRATAS","2","NÃO ELEITO","629"
"2008","RIBEIRÃO DO PINHAL","DEM","DEMOCRATAS","2","NÃO ELEITO","3422"
"2008","IBIÚNA","DEM","DEMOCRATAS","2","NÃO ELEITO","12291"
"2008","GUARANTÃ DO NORTE","DEM","DEMOCRATAS","2","NÃO ELEITO","6975"
"2008","POCONÉ","DEM","DEMOCRATAS","2","ELEITO","7049"
"2008","NERÓPOLIS","DEM","DEMOCRATAS","2","NÃO ELEITO","2821"
"2008","MULUNGU","DEM","DEMOCRATAS","2","ELEITO","3573"
"2008","PARÁ DE MINAS","DEM","DEMOCRATAS","2","NÃO ELEITO","14209"
"2008","ITAMBARACÁ","DEM","DEMOCRATAS","2","ELEITO","3535"
"2008","BEBEDOURO","DEM","DEMOCRATAS","2","NÃO ELEITO","10559"
"2008","NOVA VENÉCIA","DEM","DEMOCRATAS","2","NÃO ELEITO","9407"
"2008","SÃO JOSÉ DO POVO","DEM","DEMOCRATAS","2","ELEITO","1251"
"2008","MOZARLÂNDIA","DEM","DEMOCRATAS","2","NÃO ELEITO","3856"
"2008","ENTRE RIOS DO OESTE","DEM","DEMOCRATAS","2","ELEITO","1405"
"2008","OURO FINO","DEM","DEMOCRATAS","2","ELEITO","7624"
"2008","PIÚMA","DEM","DEMOCRATAS","4","NÃO ELEITO","3470"
"2008","SÃO JOÃO BATISTA DO GLÓRIA","DEM","DEMOCRATAS","2","ELEITO","2581"
"2008","PEDRA AZUL","DEM","DEMOCRATAS","2","ELEITO","6808"
"2008","SÃO CARLOS","DEM","DEMOCRATAS","2","NÃO ELEITO","36982"
"2008","SÃO JOSÉ DO DIVINO","DEM","DEMOCRATAS","2","NÃO ELEITO","1067"
"2008","CAREIRO","DEM","DEMOCRATAS","2","ELEITO","4656"
"2008","PINTÓPOLIS","DEM","DEMOCRATAS","2","SUBSTITUÍDO","2298"
"2008","PIRANGUÇU","DEM","DEMOCRATAS","2","NÃO ELEITO","568"
"2008","SÃO FRANCISCO DO GLÓRIA","DEM","DEMOCRATAS","2","ELEITO","1679"
"2008","ANDORINHA","DEM","DEMOCRATAS","2","ELEITO","4853"
"2008","CURVELÂNDIA","DEM","DEMOCRATAS","2","ELEITO","1695"
"2008","PIRAPORA","DEM","DEMOCRATAS","2","ELEITO","18034"
"2008","FUNILÂNDIA","DEM","DEMOCRATAS","2","ELEITO","1618"
"2008","SERICITA","DEM","DEMOCRATAS","2","ELEITO","3090"
"2008","OURO PRETO","DEM","DEMOCRATAS","2","NÃO ELEITO","18908"
"2008","SANTA CECÍLIA DO PAVÃO","DEM","DEMOCRATAS","2","NÃO ELEITO","854"
"2008","TARUMIRIM","DEM","DEMOCRATAS","2","NÃO ELEITO","3850"
"2008","ANTÔNIO GONÇALVES","DEM","DEMOCRATAS","2","NÃO ELEITO","2250"
"2008","SÃO MIGUEL DO OESTE","DEM","DEMOCRATAS","2","NÃO ELEITO","2386"
"2008","CACIQUE DOBLE","DEM","DEMOCRATAS","2","NÃO ELEITO","1584"
"2008","CHOROZINHO","DEM","DEMOCRATAS","2","NÃO ELEITO","121"
"2008","RIACHÃO DO JACUÍPE","DEM","DEMOCRATAS","4","NÃO ELEITO","8186"
"2008","SANTA TEREZINHA","DEM","DEMOCRATAS","2","NÃO ELEITO","543"
"2008","REDUTO","DEM","DEMOCRATAS","2","NÃO ELEITO","2014"
"2008","PORTO DOS GAÚCHOS","DEM","DEMOCRATAS","4","ELEITO","1625"
"2008","PEDRA DO ANTA","DEM","DEMOCRATAS","2","NÃO ELEITO","1171"
"2008","IMACULADA","DEM","DEMOCRATAS","2","NÃO ELEITO","3033"
"2008","PARAOPEBA","DEM","DEMOCRATAS","2","NÃO ELEITO","4562"
"2008","PASSA TEMPO","DEM","DEMOCRATAS","2","NÃO ELEITO","2459"
"2008","FORTALEZA","DEM","DEMOCRATAS","2","NÃO ELEITO","295921"
"2008","SANTANA DO JACARÉ","DEM","DEMOCRATAS","2","ELEITO","1730"
"2008","SANTANA DE PIRAPAMA","DEM","DEMOCRATAS","2","ELEITO","4038"
"2008","SANTANA DE CATAGUASES","DEM","DEMOCRATAS","2","NÃO ELEITO","1081"
"2008","PAULISTAS","DEM","DEMOCRATAS","2","NÃO ELEITO","1245"
"2008","PATROCÍNIO DO MURIAÉ","DEM","DEMOCRATAS","2","ELEITO","2030"
"2008","FORTALEZA DE MINAS","DEM","DEMOCRATAS","2","ELEITO","1674"
"2008","MACIEIRA","DEM","DEMOCRATAS","2","NÃO ELEITO","657"
"2008","PATOS DE MINAS","DEM","DEMOCRATAS","4","ELEITO","37288"
"2008","POLONI","DEM","DEMOCRATAS","2","NÃO ELEITO","1751"
"2008","ITAPIRAPUÃ","DEM","DEMOCRATAS","2","NÃO ELEITO","2742"
"2008","SACRAMENTO","DEM","DEMOCRATAS","2","NÃO ELEITO","4226"
"2008","PASSABÉM","DEM","DEMOCRATAS","2","NÃO ELEITO","593"
"2008","ITAGUARU","DEM","DEMOCRATAS","2","ELEITO","1979"
"2008","ALTO TAQUARI","DEM","DEMOCRATAS","2","ELEITO","2116"
"2008","CARNEIRINHO","DEM","DEMOCRATAS","2","NÃO ELEITO","2900"
"2008","CONDADO","DEM","DEMOCRATAS","2","ELEITO","9435"
"2008","TAVARES","DEM","DEMOCRATAS","4","NÃO ELEITO","1294"
"2008","LAVANDEIRA","DEM","DEMOCRATAS","2","ELEITO","1138"
"2008","SANTA MARIA DA BOA VISTA","DEM","DEMOCRATAS","2","ELEITO","10145"
"2008","ARAGUAPAZ","DEM","DEMOCRATAS","2","ELEITO","2779"
"2008","BARREIROS","DEM","DEMOCRATAS","2","NÃO ELEITO","613"
"2008","IPIXUNA","DEM","DEMOCRATAS","4","ELEITO","3415"
"2008","MUITOS CAPÕES","DEM","DEMOCRATAS","2","NÃO ELEITO","799"
"2008","AMAPÁ","DEM","DEMOCRATAS","2","ELEITO","2105"
"2008","AVELINÓPOLIS","DEM","DEMOCRATAS","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","1370"
"2008","NOVA VIÇOSA","DEM","DEMOCRATAS","2","NÃO ELEITO","8367"
"2008","IRITUIA","DEM","DEMOCRATAS","2","ELEITO","7493"
"2008","JANGADA","DEM","DEMOCRATAS","2","NÃO ELEITO","1657"
"2008","MUNIZ FERREIRA","DEM","DEMOCRATAS","2","NÃO ELEITO","2683"
"2008","ANGELIM","DEM","DEMOCRATAS","2","ELEITO","3360"
"2008","CAROEBE","DEM","DEMOCRATAS","2","NÃO ELEITO","1512"
"2008","AFRÂNIO","DEM","DEMOCRATAS","2","NÃO ELEITO","4052"
"2008","CASSILÂNDIA","DEM","DEMOCRATAS","2","ELEITO","6067"
"2008","ALDEIAS ALTAS","DEM","DEMOCRATAS","4","NÃO ELEITO","3994"
"2008","NOVA HARTZ","DEM","DEMOCRATAS","2","NÃO ELEITO","66"
"2008","PEQUI","DEM","DEMOCRATAS","2","NÃO ELEITO","1385"
"2008","ADAMANTINA","DEM","DEMOCRATAS","2","ELEITO","15582"
"2008","NOVA UBIRATÃ","DEM","DEMOCRATAS","2","NÃO ELEITO","1186"
"2008","PIRAPETINGA","DEM","DEMOCRATAS","2","NÃO ELEITO","3405"
"2008","NOVA XAVANTINA","DEM","DEMOCRATAS","2","NÃO ELEITO","3209"
"2008","NOVA SANTA RITA","DEM","DEMOCRATAS","2","NÃO ELEITO","552"
"2008","PONTE NOVA","DEM","DEMOCRATAS","2","NÃO ELEITO","2092"
"2008","NAQUE","DEM","DEMOCRATAS","4","NÃO ELEITO","46"
"2008","PEDRINÓPOLIS","DEM","DEMOCRATAS","2","NÃO ELEITO","1131"
"2008","CURUÇÁ","DEM","DEMOCRATAS","2","NÃO ELEITO","9591"
"2008","ANALÂNDIA","DEM","DEMOCRATAS","2","ELEITO","2377"
"2008","TURVO","DEM","DEMOCRATAS","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","20"
"2008","TUPÃSSI","DEM","DEMOCRATAS","2","ELEITO","4456"
"2008","SANTO AMARO DAS BROTAS","DEM","DEMOCRATAS","2","ELEITO","3144"
"2008","APARECIDA","DEM","DEMOCRATAS","2","NÃO ELEITO","6730"
"2008","RIO PRETO DA EVA","DEM","DEMOCRATAS","2","NÃO ELEITO","1935"
"2008","NOVO HORIZONTE DO NORTE","DEM","DEMOCRATAS","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","1196"
"2008","SANTO ANDRÉ","DEM","DEMOCRATAS","2","NÃO ELEITO","269"
"2008","LAJEDO DO TABOCAL","DEM","DEMOCRATAS","2","NÃO ELEITO","1650"
"2008","FAINA","DEM","DEMOCRATAS","2","NÃO ELEITO","1555"
"2008","RIO BONITO","DEM","DEMOCRATAS","2","ELEITO","16064"
"2008","ITAPUCA","DEM","DEMOCRATAS","2","ELEITO","793"
"2008","MANICORÉ","DEM","DEMOCRATAS","2","NÃO ELEITO","4730"
"2008","AXIXÁ","DEM","DEMOCRATAS","4","ELEITO","3784"
"2008","RIO DO FOGO","DEM","DEMOCRATAS","2","NÃO ELEITO","4108"
"2008","PEDRALVA","DEM","DEMOCRATAS","2","NÃO ELEITO","1981"
"2008","NOVA FÁTIMA","DEM","DEMOCRATAS","4","NÃO ELEITO","2406"
"2008","UMBURANAS","DEM","DEMOCRATAS","2","NÃO ELEITO","3082"
"2008","CAMETÁ","DEM","DEMOCRATAS","2","ELEITO","28739"
"2008","RIBEIRÓPOLIS","DEM","DEMOCRATAS","4","NÃO ELEITO","5121"
"2008","NOVO SANTO ANTÔNIO","DEM","DEMOCRATAS","2","NÃO ELEITO","503"
"2008","RIACHO DA CRUZ","DEM","DEMOCRATAS","2","ELEITO","1824"
"2008","CAMPO VERDE","DEM","DEMOCRATAS","2","NÃO ELEITO","8788"
"2008","LARANJA DA TERRA","DEM","DEMOCRATAS","2","NÃO ELEITO","2928"
"2008","ILHÉUS","DEM","DEMOCRATAS","2","NÃO ELEITO","3612"
"2008","BENEVIDES","DEM","DEMOCRATAS","4","NÃO ELEITO","7264"
"2008","BELÉM","DEM","DEMOCRATAS","4","NÃO ELEITO","96954"
"2008","UBAÍRA","DEM","DEMOCRATAS","2","ELEITO","5699"
"2008","PRATA","DEM","DEMOCRATAS","2","ELEITO","7162"
"2008","SERRA GRANDE","DEM","DEMOCRATAS","2","ELEITO","1345"
"2008","SANTO ANTÔNIO DO DESCOBERTO","DEM","DEMOCRATAS","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","1659"
"2008","LEME","DEM","DEMOCRATAS","2","ELEITO","39127"
"2008","ERMO","DEM","DEMOCRATAS","2","ELEITO","1435"
"2008","PINHÃO","DEM","DEMOCRATAS","2","NÃO ELEITO","1696"
"2008","RIO AZUL","DEM","DEMOCRATAS","2","ELEITO","5105"
"2008","SÃO DOMINGOS","DEM","DEMOCRATAS","2","NÃO ELEITO","2747"
"2008","BILAC","DEM","DEMOCRATAS","4","NÃO ELEITO","2244"
"2008","INHUMAS","DEM","DEMOCRATAS","2","NÃO ELEITO","156"
"2008","PACATUBA","DEM","DEMOCRATAS","2","NÃO ELEITO","1949"
"2008","REALEZA","DEM","DEMOCRATAS","2","NÃO ELEITO","1636"
"2008","FORQUILHINHA","DEM","DEMOCRATAS","2","NÃO ELEITO","6617"
"2008","PRESIDENTE BERNARDES","DEM","DEMOCRATAS","2","NÃO ELEITO","2868"
"2008","GUARATINGUETÁ","DEM","DEMOCRATAS","2","ELEITO","47481"
"2008","SÃO PEDRO DA SERRA","DEM","DEMOCRATAS","4","NÃO ELEITO","247"
"2008","PÉROLA D'OESTE","DEM","DEMOCRATAS","2","NÃO ELEITO","140"
"2008","URUCARÁ","DEM","DEMOCRATAS","2","NÃO ELEITO","1686"
"2008","ÁGUAS DA PRATA","DEM","DEMOCRATAS","2","NÃO ELEITO","974"
"2008","ZACARIAS","DEM","DEMOCRATAS","2","NÃO ELEITO","697"
"2008","NEVES PAULISTA","DEM","DEMOCRATAS","2","NÃO ELEITO","2920"
"2008","ALVORADA","DEM","DEMOCRATAS","2","ELEITO","2567"
"2008","BURI","DEM","DEMOCRATAS","2","NÃO ELEITO","759"
"2008","FEIRA DE SANTANA","DEM","DEMOCRATAS","2","ELEITO","148448"
"2008","LÁBREA","DEM","DEMOCRATAS","4","NÃO ELEITO","296"
"2008","SERRA REDONDA","DEM","DEMOCRATAS","4","REGISTRO NEGADO ANTES DA ELEIÇÃO","2293"
"2008","ÁGUA DOCE DO MARANHÃO","DEM","DEMOCRATAS","4","NÃO ELEITO","349"
"2008","ARAGUACEMA","DEM","DEMOCRATAS","2","ELEITO","1412"
"2008","ARRAIAS","DEM","DEMOCRATAS","2","ELEITO","3465"
"2008","TRÊS FORQUILHAS","DEM","DEMOCRATAS","2","ELEITO","1471"
"2008","MATRINCHÃ","DEM","DEMOCRATAS","4","ELEITO","1454"
"2008","UBATÃ","DEM","DEMOCRATAS","2","NÃO ELEITO","2422"
"2008","TUPI PAULISTA","DEM","DEMOCRATAS","2","NÃO ELEITO","3914"
"2008","BRASILÂNDIA DO TOCANTINS","DEM","DEMOCRATAS","2","ELEITO","1314"
"2008","MALHADOR","DEM","DEMOCRATAS","2","ELEITO","1918"
"2008","OLIVEIRA","DEM","DEMOCRATAS","2","NÃO ELEITO","5029"
"2008","CAPELA DO ALTO","DEM","DEMOCRATAS","2","NÃO ELEITO","338"
"2008","CARAGUATATUBA","DEM","DEMOCRATAS","2","NÃO ELEITO","24067"
