"ANO_ELEICAO","DESCRICAO_UE","SIGLA_PARTIDO","NOME_PARTIDO","CODIGO_SEXO","DESC_SIT_TOT_TURNO","QTDE_VOTOS"
"2004","CANINDE","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","54"
"2004","SANTANA DE PARNAIBA","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","14"
"2004","SAO JOSE DOS CAMPOS","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","1023"
"2004","IGARAPAVA","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","ELEITO","6373"
"2004","PINHEIRO","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","12175"
"2004","PARNAMIRIM","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","1451"
"2004","SAO SEBASTIAO DO PARAISO","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","423"
"2004","GUARULHOS","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","1433"
"2004","MAXARANGUAPE","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","111"
"2004","MACAE","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","2992"
"2004","MARATAIZES","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","6673"
"2004","ARCOVERDE","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","73"
"2004","MORENO","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","8489"
"2004","IBICARAI","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","92"
"2004","ITABUNA","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","1557"
"2004","SAO PAULO","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","16339"
"2004","UBERLANDIA","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","435"
"2004","ITACARE","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","270"
"2004","ITABIRA","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","17538"
"2004","ARACAJU","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","2906"
"2004","AMARAJI","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","17"
"2004","MUZAMBINHO","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","99"
"2004","SAMBAIBA","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","1074"
"2004","ITAPEMIRIM","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","RENÚNCIA/FALECIMENTO/CASSAÇÃO ANTES A ELEIÇÃO","37"
"2004","AFONSO CLAUDIO","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","900"
"2004","GUADALUPE","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","155"
"2004","CEARA MIRIM","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","1675"
"2004","OSASCO","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","2068"
"2004","BELEM","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","RENÚNCIA/FALECIMENTO/CASSAÇÃO ANTES A ELEIÇÃO","1"
"2004","MARILIA","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","713"
"2004","PATOS DE MINAS","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","466"
"2004","EXTREMOZ","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","844"
"2004","ALTINHO","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","16"
"2004","PACO DO LUMIAR","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","712"
"2004","ILHEUS","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","4","NÃO ELEITO","18025"
"2004","TATUI","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","4","NÃO ELEITO","3791"
"2004","PRESIDENTE VARGAS","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","424"
"2004","GRAVATA","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","1053"
"2004","NANUQUE","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","170"
"2004","FLORANIA","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","RENÚNCIA/FALECIMENTO/CASSAÇÃO ANTES A ELEIÇÃO","6"
"2004","CACHOEIRA","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","2558"
"2004","CAPOEIRAS","PAN","PARTIDO DOS APOSENTADOS DA NAÇÃO","2","NÃO ELEITO","39"
"2004","CARUARU","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","773"
"2004","SANHARO","PC do B","PARTIDO COMUNISTA DO BRASIL","2","ELEITO","5490"
"2004","SAO JOSE DA SAFIRA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","635"
"2004","SAO FRANCISCO DE ITABAPOANA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","1468"
"2004","MANCIO LIMA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","1881"
"2004","MADALENA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","2288"
"2004","BOA HORA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","50"
"2004","SAO JOSE DO JACUIPE","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","39"
"2004","RIO POMBA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","17"
"2004","FORTALEZA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","214002"
"2004","NOVA AMERICA DA COLINA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","1"
"2004","RAFAEL GODEIRO","PC do B","PARTIDO COMUNISTA DO BRASIL","4","NÃO ELEITO","1142"
"2004","LAGOA DE VELHOS","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","16"
"2004","MANOEL EMIDIO","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","1127"
"2004","MIGUELOPOLIS","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","311"
"2004","MARECHAL DEODORO","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","279"
"2004","COCALZINHO DE GOIAS","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","204"
"2004","TERESINA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","16066"
"2004","PINHEIROS","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","504"
"2004","PATO BRANCO","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","11792"
"2004","CATAGUASES","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","5665"
"2004","INDAIAL","PC do B","PARTIDO COMUNISTA DO BRASIL","4","NÃO ELEITO","271"
"2004","JUSCIMEIRA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","39"
"2004","CURRAIS","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","912"
"2004","MIRANDIBA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","3579"
"2004","AGUA BRANCA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","1420"
"2004","PINDARE MIRIM","PC do B","PARTIDO COMUNISTA DO BRASIL","4","NÃO ELEITO","172"
"2004","SANTANA DO ACARAU","PC do B","PARTIDO COMUNISTA DO BRASIL","2","ELEITO","8237"
"2004","CABREUVA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","142"
"2004","BATALHA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","412"
"2004","BENEDITINOS","PC do B","PARTIDO COMUNISTA DO BRASIL","4","NÃO ELEITO","497"
"2004","IBITINGA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","4612"
"2004","ACARAU","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","28"
"2004","JOSE DE FREITAS","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","805"
"2004","ANTONINA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","98"
"2004","BURITI DOS LOPES","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","383"
"2004","TARAUACA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","3401"
"2004","SANTA CRUZ DO PIAUI","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","1339"
"2004","ELESBAO VELOSO","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","2585"
"2004","MONCAO","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","4635"
"2004","CAXIAS DO SUL","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","3538"
"2004","GUARUJA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","14210"
"2004","CAMPESTRE","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","27"
"2004","ENTRE RIOS","PC do B","PARTIDO COMUNISTA DO BRASIL","2","RENÚNCIA/FALECIMENTO/CASSAÇÃO ANTES A ELEIÇÃO","15"
"2004","CANAVIEIRA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","ELEITO","1356"
"2004","EIRUNEPE","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","238"
"2004","IJUI","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","17515"
"2004","MANAUS","PC do B","PARTIDO COMUNISTA DO BRASIL","4","NÃO ELEITO","103333"
"2004","SAO CAETANO","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","330"
"2004","SAO JOAO DO CARU","PC do B","PARTIDO COMUNISTA DO BRASIL","2","ELEITO","3459"
"2004","FRANCISCO BELTRAO","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","3489"
"2004","ESTANCIA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","964"
"2004","NOVO ORIENTE","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","95"
"2004","JOAQUIM GOMES","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","783"
"2004","BARRA DO GARCAS","PC do B","PARTIDO COMUNISTA DO BRASIL","2","ELEITO","11686"
"2004","PORTO CALVO","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","53"
"2004","IGRAPIUNA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","193"
"2004","IRAUCUBA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","8"
"2004","BUTIA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","122"
"2004","RIO DE JANEIRO","PC do B","PARTIDO COMUNISTA DO BRASIL","4","NÃO ELEITO","238098"
"2004","GUAJARA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","2442"
"2004","PAU BRASIL","PC do B","PARTIDO COMUNISTA DO BRASIL","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","28"
"2004","OLINDA","PC do B","PARTIDO COMUNISTA DO BRASIL","4","ELEITO","121483"
"2004","NOVO ORIENTE DO PIAUI","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","1315"
"2004","GRAVATAI","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","3534"
"2004","GUARAREMA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","187"
"2004","CAMPO GRANDE DO PIAUI","PC do B","PARTIDO COMUNISTA DO BRASIL","2","ELEITO","1485"
"2004","CAETITE","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","702"
"2004","PRESIDENTE FIGUEIREDO","PC do B","PARTIDO COMUNISTA DO BRASIL","4","NÃO ELEITO","1214"
"2004","LANDRI SALES","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","1307"
"2004","TACARATU","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","2"
"2004","CANTO DO BURITI","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","168"
"2004","PALMEIRAIS","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","3053"
"2004","IGARASSU","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","1004"
"2004","GUADALUPE","PC do B","PARTIDO COMUNISTA DO BRASIL","2","ELEITO","2928"
"2004","CORTES","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","49"
"2004","MIGUEL PEREIRA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","143"
"2004","CATURAMA","PC do B","PARTIDO COMUNISTA DO BRASIL","4","NÃO ELEITO","47"
"2004","NOVA VICOSA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","45"
"2004","SANTA VITORIA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","74"
"2004","UAUA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","43"
"2004","JUSSARI","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","17"
"2004","UTINGA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","144"
"2004","OEIRAS","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","1276"
"2004","SIMOES FILHO","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","4756"
"2004","ACAILANDIA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","240"
"2004","CAMARAGIBE","PC do B","PARTIDO COMUNISTA DO BRASIL","2","ELEITO","32790"
"2004","SIGEFREDO PACHECO","PC do B","PARTIDO COMUNISTA DO BRASIL","4","NÃO ELEITO","434"
"2004","SAPUCAIA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","155"
"2004","SANTA QUITERIA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","540"
"2004","VALENCA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","290"
"2004","AREIA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","232"
"2004","CONCHAL","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","139"
"2004","SANTA ROSA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","430"
"2004","NOVA GRANADA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","88"
"2004","CAPIXABA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","975"
"2004","TERRA RICA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","280"
"2004","IBATE","PC do B","PARTIDO COMUNISTA DO BRASIL","2","ELEITO","6087"
"2004","MURITIBA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","61"
"2004","MARATAIZES","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","180"
"2004","DIONISIO","PC do B","PARTIDO COMUNISTA DO BRASIL","4","NÃO ELEITO","71"
"2004","AGUA BOA","PC do B","PARTIDO COMUNISTA DO BRASIL","2","NÃO ELEITO","104"
"2004","SAO GONCALO","PCB","PARTIDO COMUNISTA BRASILEIRO","2","NÃO ELEITO","4224"
"2004","NOVA IGUACU","PCB","PARTIDO COMUNISTA BRASILEIRO","2","NÃO ELEITO","947"
"2004","NOVA FRIBURGO","PCB","PARTIDO COMUNISTA BRASILEIRO","2","NÃO ELEITO","7737"
"2004","MONCAO","PCB","PARTIDO COMUNISTA BRASILEIRO","2","NÃO ELEITO","573"
"2004","SAO PAULO","PCB","PARTIDO COMUNISTA BRASILEIRO","2","NÃO ELEITO","3138"
"2004","IBATE","PCB","PARTIDO COMUNISTA BRASILEIRO","2","NÃO ELEITO","32"
"2004","CANDEIAS","PCB","PARTIDO COMUNISTA BRASILEIRO","2","NÃO ELEITO","82"
"2004","MOGI DAS CRUZES","PCB","PARTIDO COMUNISTA BRASILEIRO","2","NÃO ELEITO","1166"
"2004","ROSANA","PCB","PARTIDO COMUNISTA BRASILEIRO","2","NÃO ELEITO","80"
"2004","VALENCA","PCB","PARTIDO COMUNISTA BRASILEIRO","2","NÃO ELEITO","441"
"2004","VIANA","PCB","PARTIDO COMUNISTA BRASILEIRO","2","NÃO ELEITO","192"
"2004","BARRA MANSA","PCB","PARTIDO COMUNISTA BRASILEIRO","2","NÃO ELEITO","562"
"2004","PIRACICABA","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","511"
"2004","PORTO ALEGRE","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","1309"
"2004","PETROPOLIS","PCO","PARTIDO DA CAUSA OPERÁRIA","2","#NULO#","481"
"2004","SANTO ANDRE","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","238"
"2004","SERRA","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","386"
"2004","SAO BERNARDO DO CAMPO","PCO","PARTIDO DA CAUSA OPERÁRIA","4","REGISTRO NEGADO ANTES DA ELEIÇÃO","355"
"2004","CAMPINAS","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","3019"
"2004","ILHEUS","PCO","PARTIDO DA CAUSA OPERÁRIA","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","135"
"2004","ITABUNA","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","184"
"2004","SALVADOR","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","642"
"2004","VITORIA","PCO","PARTIDO DA CAUSA OPERÁRIA","4","NÃO ELEITO","409"
"2004","GUARULHOS","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","357"
"2004","MARACANAU","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","74"
"2004","JOSE BONIFACIO","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","451"
"2004","GUAIBA","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","360"
"2004","DUQUE DE CAXIAS","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","218"
"2004","MAUA","PCO","PARTIDO DA CAUSA OPERÁRIA","4","NÃO ELEITO","681"
"2004","JAU","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","281"
"2004","CACHOEIRO DE ITAPEMIRIM","PCO","PARTIDO DA CAUSA OPERÁRIA","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","128"
"2004","BELO HORIZONTE","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","16927"
"2004","PORTEIRINHA","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","100"
"2004","UBATA","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","137"
"2004","RIO DE JANEIRO","PCO","PARTIDO DA CAUSA OPERÁRIA","4","NÃO ELEITO","2767"
"2004","APARECIDA DE GOIANIA","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","548"
"2004","CUBATAO","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","1290"
"2004","ALAGOINHAS","PCO","PARTIDO DA CAUSA OPERÁRIA","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","29"
"2004","BOA ESPERANCA","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","508"
"2004","SAO PAULO","PCO","PARTIDO DA CAUSA OPERÁRIA","4","NÃO ELEITO","1479"
"2004","NOSSA SENHORA DO SOCORRO","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","913"
"2004","ITACOATIARA","PCO","PARTIDO DA CAUSA OPERÁRIA","2","#NULO#","445"
"2004","JOAO PESSOA","PCO","PARTIDO DA CAUSA OPERÁRIA","4","NÃO ELEITO","3199"
"2004","MONTES CLAROS","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","3007"
"2004","BOA VISTA","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","840"
"2004","MAMANGUAPE","PCO","PARTIDO DA CAUSA OPERÁRIA","4","NÃO ELEITO","36"
"2004","FORTALEZA","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","1840"
"2004","BAURU","PCO","PARTIDO DA CAUSA OPERÁRIA","4","NÃO ELEITO","125"
"2004","ESTRELA DE ALAGOAS","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","289"
"2004","BOCA DO ACRE","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","107"
"2004","ALTO PARAISO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","2941"
"2004","IPOJUCA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","4","NÃO ELEITO","1853"
"2004","ITARANA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","1879"
"2004","CARMO DO PARANAIBA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","94"
"2004","PEDRO LEOPOLDO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","16105"
"2004","PEDRO OSORIO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","1805"
"2004","AGUA CLARA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","2811"
"2004","MURIAE","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","1258"
"2004","IJUI","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","20415"
"2004","SAO JORGE DO PATROCINIO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","3760"
"2004","SANTA TEREZA DO OESTE","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","2637"
"2004","SAO MIGUEL DO TAPUIO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","4690"
"2004","IGUATU","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","1382"
"2004","ITABIRITO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","10407"
"2004","BALNEARIO PINHAL","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","1730"
"2004","SAO VICENTE FERRER","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","2816"
"2004","MARI","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","7506"
"2004","INDEPENDENCIA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","1795"
"2004","BOM JESUS DO SUL","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","1454"
"2004","TERESINA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","4394"
"2004","UBAIRA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","86"
"2004","BAIXA GRANDE DO RIBEIRO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","1412"
"2004","FRANCISCOPOLIS","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","1324"
"2004","BANDEIRA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","1645"
"2004","COLARES","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","946"
"2004","IARAS","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","33"
"2004","BENTO GONCALVES","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","4","NÃO ELEITO","22073"
"2004","CAIANA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","1056"
"2004","SAO JOSE DE RIBAMAR","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","18502"
"2004","MIRANDA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","5077"
"2004","LAGOA VERMELHA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","8980"
"2004","TAILANDIA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","4","NÃO ELEITO","4522"
"2004","BARRAS","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","1489"
"2004","FRANCO DA ROCHA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","5063"
"2004","SAO JOSE DA BARRA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","1520"
"2004","MARATAIZES","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","159"
"2004","BOM LUGAR","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","20"
"2004","ALAGOINHAS","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","RENÚNCIA/FALECIMENTO COM SUBSTITUIÇÃO","253"
"2004","CERRO BRANCO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","2120"
"2004","CAMPESTRE DO MARANHAO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","2025"
"2004","PENAPOLIS","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","6466"
"2004","NOVA BOA VISTA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","776"
"2004","SAO GERALDO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","2017"
"2004","SAO JOSE DAS MISSOES","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","987"
"2004","CAMPO MOURAO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","2857"
"2004","COSMORAMA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","2152"
"2004","PINTOPOLIS","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","1748"
"2004","CAMPOS BORGES","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","1354"
"2004","PONTE PRETA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","705"
